
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 11:48:18.409","9.524595"
"05/04/2015 11:48:19.409","20.444041"
"05/04/2015 11:48:20.409","20.444041"
"05/04/2015 11:48:21.409","8.744630"
"05/04/2015 11:48:22.409","23.563882"
"05/04/2015 11:48:23.409","7.184719"
"05/04/2015 11:48:24.409","35.263283"
"05/04/2015 11:48:25.409","9.524595"
"05/04/2015 11:48:26.409","11.864481"
"05/04/2015 11:48:27.409","49.302570"
"05/04/2015 11:48:28.409","22.783927"
"05/04/2015 11:48:29.409","9.524595"
"05/04/2015 11:48:30.409","25.123803"
"05/04/2015 11:48:31.409","5.624788"
"05/04/2015 11:48:32.409","10.304561"
"05/04/2015 11:48:33.410","11.084516"
"05/04/2015 11:48:34.442","35.759070"
"05/04/2015 11:48:35.442","60.222025"
"05/04/2015 11:48:36.442","56.322218"
"05/04/2015 11:48:37.442","55.542253"
"05/04/2015 11:48:38.442","57.102184"
"05/04/2015 11:48:39.442","53.202377"
"05/04/2015 11:48:40.442","56.322218"
"05/04/2015 11:48:41.442","52.422411"
"05/04/2015 11:48:42.442","57.102184"
"05/04/2015 11:48:43.442","53.982332"
"05/04/2015 11:48:44.442","56.322218"
"05/04/2015 11:48:45.442","58.662105"
"05/04/2015 11:48:46.445","58.008116"
"05/04/2015 11:48:47.445","37.603169"
"05/04/2015 11:48:48.445","44.622808"
"05/04/2015 11:48:49.445","51.642456"
"05/04/2015 11:48:50.472","80.995122"
"05/04/2015 11:48:51.472","56.322218"
"05/04/2015 11:48:52.472","13.424392"
"05/04/2015 11:48:53.472","11.864481"
"05/04/2015 11:48:54.472","18.884120"
"05/04/2015 11:48:55.472","7.184709"
"05/04/2015 11:48:56.472","8.744640"
"05/04/2015 11:48:57.472","14.204358"
"05/04/2015 11:48:58.472","15.764278"
"05/04/2015 11:48:59.472","6.404754"
"05/04/2015 11:49:00.472","9.524595"
"05/04/2015 11:49:01.472","9.524595"
"05/04/2015 11:49:02.472","9.524595"
"05/04/2015 11:49:03.472","5.624788"
"05/04/2015 11:49:04.472","22.783927"
"05/04/2015 11:49:05.474","6.591569"
"05/04/2015 11:49:06.474","15.764278"
"05/04/2015 11:49:07.474","13.424392"
"05/04/2015 11:49:08.475","17.324199"
"05/04/2015 11:49:09.475","11.084516"
"05/04/2015 11:49:10.475","9.524595"
"05/04/2015 11:49:11.475","4.064877"
"05/04/2015 11:49:12.475","10.304551"
"05/04/2015 11:49:13.475","7.964674"
"05/04/2015 11:49:14.475","15.764278"
"05/04/2015 11:49:15.475","15.764278"
"05/04/2015 11:49:16.475","8.744640"
"05/04/2015 11:49:17.475","16.544234"
"05/04/2015 11:49:18.475","11.084516"
"05/04/2015 11:49:19.475","4.064877"
"05/04/2015 11:49:20.475","13.424392"
"05/04/2015 11:49:21.475","5.624798"
"05/04/2015 11:49:22.475","10.304551"
"05/04/2015 11:49:23.475","27.463689"
"05/04/2015 11:49:24.475","10.304551"
"05/04/2015 11:49:25.476","20.444041"
"05/04/2015 11:49:26.476","7.184719"
"05/04/2015 11:49:27.476","9.524595"
"05/04/2015 11:49:28.477","10.394151"
"05/04/2015 11:49:29.477","4.064877"
"05/04/2015 11:49:30.477","10.304551"
"05/04/2015 11:49:31.477","4.064877"
"05/04/2015 11:49:32.477","8.744630"
"05/04/2015 11:49:33.477","8.744640"
"05/04/2015 11:49:34.477","11.864471"
"05/04/2015 11:49:35.477","19.664085"
"05/04/2015 11:49:36.477","11.864471"
"05/04/2015 11:49:37.477","11.864481"
"05/04/2015 11:49:38.477","6.404754"
"05/04/2015 11:49:39.477","5.624788"
"05/04/2015 11:49:40.477","8.744640"
"05/04/2015 11:49:41.477","4.844833"
"05/04/2015 11:49:42.477","20.444041"
"05/04/2015 11:49:43.478","11.084516"
"05/04/2015 11:49:44.478","11.084516"
"05/04/2015 11:49:45.478","7.964674"
"05/04/2015 11:49:46.478","20.444041"
"05/04/2015 11:49:47.478","4.844833"
"05/04/2015 11:49:48.478","16.544234"
"05/04/2015 11:49:49.478","4.064877"
"05/04/2015 11:49:50.478","10.304551"
"05/04/2015 11:49:51.478","2.504957"
"05/04/2015 11:49:52.495","21.006959"
"05/04/2015 11:49:53.495","11.864481"
"05/04/2015 11:49:54.495","7.184709"
"05/04/2015 11:49:55.495","3.284912"
"05/04/2015 11:49:56.495","21.224006"
"05/04/2015 11:49:57.495","10.304551"
"05/04/2015 11:49:58.495","6.404754"
"05/04/2015 11:49:59.495","6.404754"
"05/04/2015 11:50:00.496","7.184719"
"05/04/2015 11:50:01.496","11.084516"
"05/04/2015 11:50:02.496","10.304551"
"05/04/2015 11:50:03.496","5.624798"
"05/04/2015 11:50:04.496","13.424392"
"05/04/2015 11:50:05.496","7.964674"
"05/04/2015 11:50:06.496","14.204358"
"05/04/2015 11:50:07.500","21.537852"
"05/04/2015 11:50:08.500","11.864471"
"05/04/2015 11:50:09.500","7.964674"
"05/04/2015 11:50:10.500","18.884120"
"05/04/2015 11:50:11.500","7.184719"
"05/04/2015 11:50:12.500","14.204358"
"05/04/2015 11:50:13.500","4.064867"
"05/04/2015 11:50:14.500","10.304561"
"05/04/2015 11:50:15.500","8.744630"
"05/04/2015 11:50:16.500","22.003961"
"05/04/2015 11:50:17.501","32.990419"
"05/04/2015 11:50:18.502","11.864481"
Exiting, please wait...                         
The command completed successfully.
